SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
526687,POLO HOTELS ,3.5,3.5,3.5,3.5
526703,ECOPLAST LTD,76.9,77.4,73.0,73.1
526705,ELEGANT MARB,137.55,137.55,137.55,137.55
526711,ADARSH PLANT,5.8,5.9,5.51,5.51
526717,GOPALA POLY.,24.15,24.15,24.15,24.15
526721,NICCO PARKS ,42.7,44.8,41.9,42.0
526723,NTC INDUST  ,61.8,61.8,58.0,58.75
526725,SANDESH LTD.,756.0,756.0,750.0,750.0
526727,GARNET CONST,19.95,20.5,19.3,20.45
526729,GOLDIAM INT.,412.9,431.1,410.0,425.5
526731,BRIGHT BROS.,84.85,84.9,83.0,83.4
526737,CORPOR COUR ,4.13,4.14,3.81,3.9
526739,NARMADA GEL ,181.9,181.9,175.15,175.95
526747,P.G.FOILS   ,96.15,99.95,94.0,96.95
526751,GRATEX INDS.,10.98,10.98,10.98,10.98
526755,VELAN HOTELS,3.78,3.78,3.16,3.49
526761,HOWARD HOTEL,4.53,4.53,4.5,4.5
526775,VALIANT COMM,69.5,81.0,67.1,69.65
526783,DR.AGAR.EYE ,388.0,389.0,385.0,385.6
526797,GREENPLY IND,218.5,224.45,216.5,220.55
526799,UNION QUALIT,13.0,13.0,13.0,13.0
526807,SEAMEC LTD  ,401.0,465.0,401.0,437.35
526813,RAGHUNATH IN,6.25,6.25,5.86,6.0
526817,CHEVIOT CO. ,1136.3,1153.5,1122.1,1130.3
526821,DAI-ICHI KAR,380.0,387.45,375.0,377.15
526823,RAJINFRA    ,3.54,3.54,3.54,3.54
526829,CONFI PETRO ,65.85,67.6,64.25,64.7
526839,SHELTER     ,9.87,9.87,9.87,9.87
526847,ASHIRWAD STL,15.34,15.34,14.3,14.5
526849,BANARAS BEAD,52.05,62.2,51.0,58.7
526853,BILCARE LTD.,54.5,56.0,53.8,55.8
526859,INTER ST.FIN,1.7,1.73,1.7,1.73
526861,RISHI LASER ,15.0,15.0,14.99,14.99
526865,JAINCO PROJ.,2.47,2.51,2.47,2.51
526881,63MOONS     ,87.8,88.0,86.1,87.3
526885,SARLA PER F ,38.25,40.4,38.0,38.3
526887,INDO CREDIT ,0.38,0.38,0.38,0.38
526899,HFIL        ,11.64,11.65,11.07,11.32
526905,PADMAIND    ,5.84,5.84,5.55,5.55
526921,21ST CEN.MGM,14.23,14.23,14.23,14.23
526931,HARIYANA SH.,90.15,94.4,84.0,84.95
526935,ARUNIS      ,33.05,33.05,28.85,30.35
526945,TYROON TEA  ,68.95,68.95,68.95,68.95
526947,LA-OPALA RG ,282.0,283.35,251.5,257.65
526951,GOLDEN LAMIN,860.1,870.0,848.65,851.1
526953,VENUS REMEDI,308.85,323.0,308.7,322.95
526965,GUJ.CRAFT IN,44.35,44.35,43.9,44.0
526967,HEERA ISPAT ,1.02,1.02,0.98,1.02
526971,DHOOT I.FIN.,39.0,42.75,38.05,39.15
526981,SHBAJRG     ,181.0,181.0,181.0,181.0
526987,URJA GLOBAL ,6.66,6.8,6.5,6.62
527001,ASHAPURA LTD,154.0,156.0,150.0,151.15
527005,SH.PACETRON.,9.93,10.9,9.93,10.9
530001,GUJ.ALKALI  ,416.0,424.45,413.1,414.25
530005,INDIA CEM.  ,203.0,207.9,198.45,202.7
530007,JK TYRE IND ,127.25,128.0,122.4,123.75
530011,MANGLR.CHEM ,93.0,93.5,89.2,89.85
530017,STD.INDUST. ,17.0,17.1,16.65,16.7
530019,JUBLPHARMA  ,839.25,855.0,837.95,846.1
530023,THEINVEST   ,128.0,130.0,110.85,112.35
530025,SAMYAK INT  ,19.7,20.0,19.45,20.0
530043,ACKNIT IND  ,112.0,115.9,108.0,108.3
530045,TITAN SECUR.,10.41,10.99,10.41,10.92
530047,MOHOTAIND   ,6.74,6.76,6.51,6.6
530053,REALECO     ,4.0,4.0,4.0,4.0
530057,VIVANZA     ,68.45,68.45,68.45,68.45
530063,YASRAJ CONT.,2.15,2.24,2.14,2.14
530067,CSLFINANCE  ,237.0,248.0,237.0,245.0
530073,SANGHVI MOVE,170.05,172.25,166.0,168.45
530075,SELAN EXPLOR,136.5,139.0,136.05,136.35
530077,FRESHTROP FR,86.0,88.0,85.35,86.7
530079,FAZE THREE L,90.25,96.6,88.2,95.0
530109,ANUPAM      ,8.65,8.65,8.3,8.31
530111,RAJ PACKAGIN,19.35,21.3,19.35,21.3
530117,PRIVISCL    ,1104.5,1112.9,1082.0,1095.65
530119,NATRAJ PROTE,59.35,59.35,59.35,59.35
530125,SAMRAT PHARM,229.4,238.45,225.0,226.1
530127,NPR FINANCE ,11.98,11.98,11.4,11.98
530129,NILE LTD.   ,385.5,396.95,381.0,386.6
530131,UDAIPUR CEME,26.3,26.8,26.3,26.6
530133,AMCO INDIA L,30.0,31.3,30.0,31.3
530135,OPTIEMUS    ,132.8,133.75,127.0,129.7
530145,KISAN MOULD.,17.27,18.0,16.51,16.75
530151,VIJAY TEXTIL,36.5,38.0,35.75,37.35
530163,KERALA AYUR ,52.4,55.0,52.4,53.5
530167,MOONGIPA CAP,3.79,3.79,3.79,3.79
530169,MOHIT PAPER ,6.19,6.19,6.19,6.19
530171,DAULAT SEC. ,6.55,6.74,6.42,6.74
530173,OSCAR GLOBAL,3.22,3.22,3.21,3.22
530175,ODYSSEY TECH,51.9,53.5,50.9,51.4
530179,RSC INT     ,4.08,4.08,4.08,4.08
530185,SURAT TEXT. ,4.27,4.37,4.13,4.14
530187,ATHARV ENT  ,0.95,0.95,0.91,0.95
530197,FUNDVISER   ,5.9,5.9,5.9,5.9
530199,THEMIS MEDIC,491.75,502.7,490.5,494.5
530201,KALLAM      ,11.11,11.8,10.89,10.94
530207,BRAWN BIO   ,31.5,32.8,31.5,32.8
530213,FORTUNE INT.,12.12,12.12,12.0,12.0
530215,KINGSINFRA  ,32.8,32.8,31.5,31.9
530219,NUTRICIRCLE ,66.0,66.0,66.0,66.0
530231,SUBHASH SILK,10.75,11.23,10.75,11.23
530233,AURO LAB.   ,105.5,107.0,100.0,102.0
530235,KJMC FIN.   ,10.5,10.5,10.5,10.5
530239,SUVEN LIFE S,98.8,100.15,96.35,96.55
530249,BRIDGE SECUR,4.77,4.77,4.77,4.77
530259,INTER ST.OIL,10.59,10.59,10.59,10.59
530263,GLOBAL CAP. ,1.45,1.51,1.39,1.44
530265,SAINIK FIN. ,21.65,21.65,20.55,21.65
530267,SABOO BROS. ,9.5,9.6,9.1,9.56
530289,SP CAPITAL  ,19.0,19.0,19.0,19.0
530291,PAOS        ,12.2,12.2,12.2,12.2
530299,KOTHARI PROD,84.25,88.7,82.85,84.55
530305,PICCADILY AG,14.94,14.94,14.02,14.64
530307,CHAMANLAL SE,135.0,135.75,133.0,133.35
530309,CHANDRA PRAB,36.25,37.8,36.25,37.5
530313,KIMIABL     ,43.95,44.5,42.85,42.9
530315,HIND.TIN WRK,83.6,86.85,82.55,85.25
530317,GODAVARI DRU,62.0,62.0,59.35,60.8
530331,PREMCO GLOB.,405.95,405.95,380.0,388.15
530341,MUKESH BABU ,146.65,153.0,139.5,148.35
530343,GENUS POWER ,52.55,52.6,51.9,52.15
530355,ASIANENE    ,100.0,100.8,97.5,99.35
530357,KBS INDIA   ,3.8,3.8,3.8,3.8
530363,UGAR SUGAR  ,30.15,30.55,29.7,29.7
530365,ORIENTBELL  ,271.45,273.65,265.1,265.95
530367,NRB BEARINGS,114.5,115.85,111.5,113.1
530369,VAMSHI RUBB.,18.35,19.5,18.35,19.5
530377,NILA INFRA. ,5.15,5.26,5.15,5.17
530393,DB INT.ST.BR,9.61,9.66,9.1,9.65
530401,VINYOFLEX LT,33.95,34.0,31.4,32.75
530405,JINDAL CAP. ,14.65,14.68,14.6,14.68
530407,EPIC ENERGY ,3.13,3.5,3.13,3.3
530419,SUMEDHA FISC,24.55,26.4,24.55,26.0
530421,KUWER INDS. ,6.88,6.88,6.88,6.88
530427,CHOKSI IMAG ,26.3,27.65,25.05,26.45
530429,ASHISH POLY.,9.13,9.13,9.13,9.13
530431,ADOR FONTECH,41.95,43.05,40.5,42.0
530433,SHIVA FERT. ,41.7,41.7,38.5,38.9
530439,SIDDHA VEN  ,1.16,1.28,1.16,1.27
530443,KIRAN SYNTEX,4.18,4.18,4.0,4.0
530445,SUMERU IND  ,0.89,0.89,0.85,0.85
530449,RUNGTA IRRIG,19.2,19.2,19.2,19.2
530457,CINERAD COMM,1.91,1.91,1.91,1.91
530459,VALSON INDUS,22.75,22.75,21.15,21.7
530461,SABOO SODIUM,7.42,7.44,7.17,7.39
530475,TINNARUBR   ,40.4,40.4,40.4,40.4
530477,VIKRAM THERM,199.75,199.75,193.25,194.6
530499,A.K.CAPITAL ,399.1,411.0,398.0,408.0
530517,RELAXO FOOT.,1050.7,1069.95,1012.2,1029.1
530521,VIRAT INDUS.,42.05,44.85,40.15,43.25
530525,SHEETAL DIAM,2.79,2.79,2.69,2.7
530533,TERAI TEA CO,43.7,43.8,42.0,42.8
530545,COSCO INDIA ,118.15,123.9,118.15,121.15
530549,SHILPA MEDIC,537.0,549.45,536.35,540.5
530555,PARAMOUNT CO,10.12,11.35,9.74,10.7
530557,NCL RESEARCH,0.44,0.46,0.44,0.46
530571,EXPLICIT FIN,2.07,2.07,2.07,2.07
530577,LADDERUP FIN,14.49,14.49,13.3,14.0
530579,UYFINCORP   ,4.1,4.1,4.1,4.1
530585,SWASTIK INV ,165.4,165.4,158.0,165.4
530589,PRIMA PLASTI,113.25,118.0,107.6,110.45
530595,TELECANOR   ,6.82,6.82,6.82,6.82
530611,STURDY INDS ,0.37,0.37,0.36,0.36
530615,GARG FURNACE,32.1,32.1,32.1,32.1
530617,SAMPRE NUTRI,16.1,16.9,16.1,16.8
530621,AAIL        ,18.2,18.85,18.0,18.5
530627,VIPULORG    ,176.7,182.3,176.1,177.9
530643,ECORECO     ,58.6,58.6,56.4,57.7
530655,GOODLUCK    ,97.15,100.25,96.7,98.05
530663,GOYAL ASSO. ,3.37,3.4,3.37,3.37
530665,ZENITH HEALT,8.44,8.44,8.13,8.44
530669,PREM SOMANI ,7.66,7.66,7.36,7.36
530677,SUPREME HO  ,20.6,23.0,19.95,20.5
530689,LYKISLTD    ,32.95,33.0,32.95,33.0
530695,PRIME PROP  ,8.99,9.49,8.81,9.38
530697,ZENLABS     ,24.9,24.9,23.6,23.75
530699,RAJRAYON    ,0.22,0.22,0.21,0.21
530709,GOWRA LEASNG,18.5,18.5,17.05,17.3
530711,JAGAN LAMPS ,38.4,38.4,35.0,36.25
530713,AJEL        ,2.51,2.51,2.51,2.51
530715,ALPS INDS.  ,2.01,2.07,1.95,2.0
530733,NOVAPUBLIC  ,31.5,31.5,29.95,29.95
530735,SUPER BAKERS,10.75,10.75,10.75,10.75
530755,CORAL NEWSPR,2.95,2.95,2.95,2.95
530759,STERL.TOOLS ,198.0,198.0,184.05,189.35
530777,INFRA INDUS.,5.78,5.78,5.75,5.75
530789,CEEJAY FINAN,76.8,76.8,70.1,76.4
530795,SUNCITY SYNT,3.8,3.8,3.8,3.8
530803,BHAGIL      ,190.9,204.0,190.2,197.2
530809,BNR UDYOG   ,11.65,11.65,11.65,11.65
530813,KRBL LTD.   ,247.0,248.55,242.1,243.5
530815,REFNOL RESIN,36.55,36.55,36.05,36.2
530821,SSPDL LTD   ,16.7,16.7,16.7,16.7
530825,DAIKAFFIL CH,31.8,32.0,30.0,31.1
530829,CIL SECURITS,12.6,12.89,12.0,12.02
530839,CLIO INFOTEC,1.29,1.29,1.29,1.29
530843,CUPID LTD   ,230.0,234.9,229.0,233.2
530845,SUNSHIELD CH,314.9,314.9,290.8,293.45
530871,CHEMBOND CHM,202.75,204.1,200.0,200.9
530879,CIFL        ,111.2,113.0,108.0,111.35
530881,ABVL        ,15.71,15.71,15.71,15.71
530883,SUPER CROP. ,7.49,7.66,7.17,7.31
530889,ALKA INDIA  ,0.56,0.56,0.52,0.52
530897,N.G.IND.LTD.,45.1,50.2,45.1,46.05
530909,ERP SOFT SYS,42.55,42.55,42.55,42.55
530915,J.R.FOODS   ,3.44,3.44,3.13,3.44
530919,REMSONS IND.,164.0,177.8,159.8,169.4
530931,STANPACKS(I),2.52,2.63,2.52,2.63
530943,SRI ADHIKARI,2.06,2.06,2.06,2.06
530951,RAMINFO     ,32.55,33.45,31.0,32.45
530953,SUNIL AGRO F,33.9,36.65,33.9,36.5
530959,DIANA TEA CO,21.05,22.15,21.0,21.4
530961,VIKASECO    ,2.25,2.37,2.25,2.29
530965,INDIAN OIL  ,105.8,106.95,103.6,104.3
530977,SKCIL       ,36.2,38.25,36.2,36.85
530979,INDIA HOME  ,49.45,51.5,42.85,45.9
530985,JPT SECUR.  ,5.95,5.95,5.87,5.87
530991,ROOPA INDUS ,15.35,15.35,14.55,14.94
530997,UNIQUE ORGAN,14.77,14.77,13.53,14.33
530999,BALAJI AMINE,2700.0,2925.0,2668.55,2806.7
531025,VISAGAR FIN ,0.97,0.97,0.89,0.96
531041,COMPETENT AU,150.05,163.0,150.05,155.1
531049,NEELKANTH RO,8.6,8.92,8.6,8.91
531067,CONTIL I LTD,11.29,11.29,11.29,11.29
531069,VIJAY SOLVEX,2521.4,2521.4,2521.4,2521.4
531080,SHRI KRISH  ,14.3,14.3,13.0,13.01
531082,ALANKIT     ,16.2,16.57,16.2,16.38
531083,NIHAR INFO  ,4.23,4.63,4.2,4.58
531091,UNITED CRED.,11.24,11.24,10.42,11.01
531092,OMINFRAL    ,23.4,23.4,22.5,22.95
531099,RUBRA MEDICA,2.73,2.73,2.47,2.6
531109,ISHAN DYES  ,61.3,62.9,60.0,62.35
531111,GOTHI PLASCO,19.9,19.95,19.9,19.9
531112,BALUFORGE   ,239.6,239.6,221.2,230.65
531120,PATEL ENGG. ,14.9,15.22,14.65,14.86
531129,INANI MARBLE,15.55,18.45,15.55,17.4
531137,GEMSTONE INV,1.45,1.47,1.41,1.47
531146,MEDICAMEN BI,590.95,605.0,529.0,584.5
531147,ALICON      ,523.6,531.5,518.3,525.55
531153,DILIGENT    ,7.08,7.08,7.08,7.08
531155,EPSOM PRO   ,3.43,3.5,3.43,3.5
531156,ALFAVISON.OV,37.25,37.25,36.65,36.85
531157,ORGANIC COAT,6.2,6.5,6.0,6.0
531158,CATVISION   ,7.99,7.99,7.32,7.5
531161,ABM KNOWLEDG,109.9,117.7,108.35,115.5
531162,EMAMI LTD.  ,506.15,514.0,502.25,504.55
531163,KEMISTAR    ,39.7,41.4,39.0,39.9
531169,SKP SECURE. ,62.1,62.1,59.05,62.1
531172,PRANAV.SPIN ,15.5,15.5,15.5,15.5
531173,SYSCHEM (I) ,7.06,8.77,7.06,8.74
531176,MEFCOM CAPIT,5.58,5.58,5.58,5.58
531179,ARMAN FIN   ,534.65,560.5,527.0,554.55
531190,TAVERNIER   ,7.3,7.3,7.3,7.3
531192,MIDINFRA    ,1.05,1.05,0.95,0.95
531196,GAGAN POLYCO,1.7,1.7,1.62,1.68
531198,DHANADACOL  ,4.81,4.81,4.81,4.81
531199,GLANCE FIN. ,53.45,53.45,49.35,52.4
531201,SHILCHAR TEC,229.8,230.0,215.1,228.9
531205,KANSAL FIBRE,10.0,10.0,10.0,10.0
531209,NUCLE.SOFT E,584.0,595.25,577.45,580.25
531210,COLINZ LABOR,14.0,14.11,13.83,13.88
531211,WELLNESS    ,8.5,8.5,8.5,8.5
531212,NALIN LEASE ,24.4,24.4,22.8,24.4
531213,MANAP FIN   ,161.95,161.95,158.65,159.65
531215,RTS POWER CO,46.9,46.9,46.0,46.45
531216,COMFORT INTE,13.39,13.39,12.8,13.39
531221,MAYUR FLOOR.,4.07,4.07,4.07,4.07
531223,ANJANI SYNT.,26.1,26.1,24.0,25.5
531225,XTGLOBAL    ,31.1,31.1,27.05,28.2
531228,RANDER CORP.,9.41,9.41,9.41,9.41
531233,RASI ELECTRO,4.35,4.43,4.2,4.25
531234,VICTORY PAPR,101.5,103.0,100.5,102.55
531237,DHRUVA CAP. ,2.14,2.14,2.14,2.14
531241,LINC PEN &PL,155.7,155.7,155.7,155.7
531246,PRIMA IND.  ,17.25,18.0,16.4,17.55
531252,ANERI       ,8.82,8.82,8.46,8.46
531253,INDIA GELAT.,112.0,115.0,106.15,110.25
531255,PARAGON FIN.,17.55,18.2,16.8,17.55
531257,PRATIKSHA CH,9.39,9.39,9.39,9.39
531259,ESHAMEDIA   ,5.42,5.7,5.42,5.7
531260,SUNEDISON   ,68.6,68.6,68.0,68.6
531266,VST TILLERS ,1879.0,1879.0,1810.8,1827.2
531268,B2B SOFT.   ,24.5,27.0,24.5,27.0
531272,NIKKI GLOBAL,4.77,4.77,4.77,4.77
531273,RADHE DEVLOP,8.99,8.99,8.6,8.95
531278,ELIXIR      ,35.0,35.0,30.95,31.2
531280,PANKAJ POLY.,4.24,4.24,4.24,4.24
531281,P.G.IND.LTD.,4.84,5.0,4.66,4.89
531287,NAT PLASTIC ,43.0,43.0,41.5,42.3
531289,NATFIT      ,41.4,42.45,40.25,41.4
531297,ARTEFACT PR ,34.9,34.9,33.95,34.0
531306,DHP INDIA LT,427.9,430.0,415.0,427.55
531307,RRIL        ,12.05,12.2,11.21,11.97
531310,AVAILABLE FI,23.55,23.55,23.55,23.55
531314,INTEGRA CAP.,10.7,11.53,10.7,11.53
531322,HAVISHA     ,0.81,0.88,0.81,0.82
531323,JAYIND      ,6.55,6.55,6.55,6.55
531327,CHARMS INDUS,2.0,2.07,2.0,2.07
531328,KRETTOSYS   ,8.41,8.41,8.2,8.25
531335,ZYDUS WELL  ,2121.0,2122.7,2102.75,2109.2
531336,AUROMA COKE ,4.17,4.17,4.17,4.17
531337,JUMPNET     ,6.59,6.67,6.44,6.67
531338,MILE GLOBAL ,9.23,9.23,9.23,9.23
531340,BERVIN INV. ,11.99,12.0,11.41,11.41
531341,GUJ.INVESTA ,3.08,3.08,3.08,3.08
531344,CONTAIN.CORP,597.0,608.85,582.85,586.45
531346,EASTERN TRED,54.85,54.85,50.1,51.45
531349,PANACEA BIOT,382.05,383.15,370.1,372.15
531352,PEETI SECURT,10.77,10.77,10.77,10.77
531358,CHOICE INT. ,115.25,116.8,114.1,115.0
531359,SHRIRAM ASSE,99.0,103.1,98.4,103.1
531364,PARAMONE    ,31.0,31.55,29.75,30.0
531370,SPARC SYSTEM,3.89,3.89,3.89,3.89
531373,BYKE HOSP   ,21.95,21.95,20.75,21.2
531380,CENTENIAL SU,60.9,60.9,55.4,60.0
531381,ARIHANT FOUN,22.0,22.35,21.8,22.35
531387,HASTI FINANC,4.07,4.07,4.07,4.07
531390,UPSURGE INV.,24.45,24.45,24.45,24.45
531395,PADAM COTTON,8.6,8.6,8.6,8.6
531396,WOMEN NETWOR,3.28,3.28,3.28,3.28
531398,SOURCENTRL  ,156.0,159.8,151.05,154.5
531400,ALMONDZ GLO ,34.9,34.95,34.9,34.95
531402,LWS KNITWEAR,7.97,7.97,7.97,7.97
531406,ANS LTD     ,10.55,10.55,10.55,10.55
531409,ALCH CORP   ,7.57,7.57,7.57,7.57
531411,TUNI TEXTILE,0.57,0.57,0.57,0.57
531412,RADIX IND   ,36.55,38.7,36.55,38.7
531417,MEGA CORPN. ,0.86,0.86,0.86,0.86
531426,TAMIL.NEWSPR,147.5,147.8,142.0,143.3
531429,ADVENT COMP.,1.98,2.07,1.98,2.0
531431,SHAKTI PUMPS,704.95,717.3,679.5,694.55
531433,SUNGOLD CAP.,0.94,0.98,0.9,0.98
531437,PWASML      ,27.95,31.25,26.05,27.9
531439,GOLDSTONE EN,10.37,10.7,10.2,10.56
531444,VARDHMAN    ,3.6,3.6,3.6,3.6
531449,GRM OVERSEAS,2449.95,2449.95,2352.5,2404.25
531453,MOHIT INDUS.,7.14,7.77,7.14,7.51
531454,POLYLINK POL,16.4,18.0,16.01,17.2
531456,MINAXI TEXT.,0.89,0.89,0.89,0.89
531460,CONTI.CONTRL,3.61,3.61,3.27,3.27
531471,DUKE OFFSHOR,11.99,11.99,11.12,11.98
531472,CYBELE IND  ,7.03,7.03,7.03,7.03
531489,CG-VAK SOFTW,96.05,98.75,93.0,95.7
531494,NAVKAR BUILD,13.55,13.96,12.7,13.96
531496,OMKAR OVERSE,1.6,1.61,1.58,1.58
531497,MADHUCON PRJ,5.5,5.5,5.22,5.26
531499,SYBLY INDS. ,5.19,5.4,4.94,5.18
531500,RAJESH EXPO.,524.5,534.9,514.5,514.6
531502,ESAAR (I)LTD,1.65,1.65,1.65,1.65
531503,MARIS SPIN. ,30.7,30.7,29.9,30.7
531508,EVEREADY (I),280.95,315.0,275.1,309.25
531509,STEP TWO COR,5.26,5.26,5.26,5.26
531512,ORIENT TRADE,4.59,4.6,4.51,4.54
531515,MAHAN IND.  ,0.31,0.31,0.31,0.31
531518,VIKASPROP   ,2.19,2.2,2.11,2.16
531525,ACE SOFTWARE,13.6,14.0,13.6,13.9
531531,HATSUN AGRO ,865.0,868.75,853.0,854.45
531533,E.COM INFOTE,10.31,10.82,10.31,10.31
531539,RISHABH DIGH,24.0,24.0,22.0,22.2
531540,MARUTI INFRA,28.7,30.5,28.7,29.4
531541,KOBO        ,6.0,6.0,6.0,6.0
531543,JINDAL WORLD,54.95,54.95,53.0,53.5
531548,SOMANY CRAM ,440.0,440.5,428.95,435.05
531552,RAGHUNATH TO,4.85,4.96,4.85,4.95
531556,CORAL (I)FIN,28.35,28.9,27.5,27.8
531568,ASHUTOSH PAP,0.95,0.96,0.95,0.96
531574,VAS INFRA   ,3.6,3.6,3.6,3.6
531578,KMF BUILDERS,3.93,3.93,3.93,3.93
531582,BERYL SECUR.,7.11,7.11,7.11,7.11
531583,RAP MEDIA   ,9.15,9.15,9.15,9.15
531585,DEVINE IMPE ,2.65,2.73,2.65,2.68
531591,BAMPSL SECUR,3.65,3.86,3.5,3.78
531592,GENPHARMA   ,8.33,8.49,8.18,8.32
531595,CGCL        ,460.0,469.0,460.0,460.05
531599,FDC LIMITED ,343.0,356.8,341.5,353.75
531608,GORANI INDUS,19.5,19.7,19.5,19.7
531609,KG PETROCHEM,291.0,300.0,291.0,296.0
531613,MAL         ,1.18,1.18,1.08,1.11
531616,STARCOM     ,138.1,138.1,138.1,138.1
531621,CENTERAC    ,1.4,1.4,1.4,1.4
531624,COUNTRY COND,2.07,2.07,2.04,2.06
531633,LINCOLN PHAR,323.65,338.85,319.65,327.25
531635,SILVER OAK  ,23.85,24.5,22.2,24.5
531637,PRAVEG      ,65.0,67.0,63.65,65.7
531638,SURAJ LTD   ,46.4,46.5,42.25,43.4
531642,MARICOLTD   ,473.0,473.0,458.0,459.85
531644,TOKYO FINANC,10.59,10.59,10.59,10.59
531648,MAHAVIRIND  ,0.73,0.73,0.7,0.73
531652,THIRDWAVE FI,36.6,40.35,36.6,36.6
531658,TRIJAL IND. ,7.67,7.67,7.67,7.67
531661,HITTCO TOOLS,3.19,3.19,3.19,3.19
531668,VISION CORPO,2.15,2.31,2.09,2.31
531676,VAGHANI     ,10.0,10.0,9.7,9.7
531688,PRITHVIEXCH ,19.95,19.95,19.05,19.1
531692,KHYATI MULTI,0.51,0.51,0.51,0.51
531694,RAINBOW FOUN,14.83,14.83,14.2,14.83
531717,VIDHIING    ,205.9,205.9,201.85,204.4
531719,BHAGIRA.CHEM,520.0,520.0,499.95,501.5
531726,PANCHSHEEL O,98.0,98.75,93.35,94.65
531727,MENON PISTON,20.0,20.0,19.0,19.3
531739,GENNEX LAB  ,6.74,6.88,6.25,6.45
531746,PRAJAY ENGS.,9.06,10.1,9.06,9.79
531752,BIOGEN      ,0.22,0.23,0.21,0.23
531758,G.K.CONSULT.,2.35,2.35,2.35,2.35
531761,APOLLOPIPES ,1109.1,1136.65,1101.65,1113.1
531762,UNJHA FORMUL,9.56,9.56,8.76,9.5
531768,POLY MEDICUR,1070.05,1145.05,1070.05,1136.45
531771,TOWA SOKKI  ,10.06,10.06,10.06,10.06
531775,CISTRO TELE.,0.36,0.36,0.36,0.36
531778,KACHCHHMIN  ,4.34,4.34,4.26,4.26
531784,KCLINFRA    ,1.32,1.32,1.21,1.3
531795,ATUL AUTO   ,190.0,192.15,188.0,188.5
531802,PRERNA INFR ,17.3,17.3,17.3,17.3
531810,METAL COATIN,27.95,27.95,27.3,27.95
531812,SGN TELECOMS,0.31,0.31,0.31,0.31
531814,TIRUPATI SAR,5.9,6.66,5.81,6.52
531832,NAGAR.AGRITE,4.7,4.7,4.7,4.7
531841,INDUSFINL   ,7.98,7.98,7.98,7.98
531842,LAHOTI OVER.,18.99,19.0,18.2,18.63
531847,ASIAN STAR  ,802.3,802.3,802.3,802.3
531859,ORIRAIL     ,55.85,55.85,53.65,54.0
531861,JOINDRE CAPI,19.95,20.45,19.0,19.85
531862,BHARATAGRI  ,169.5,169.5,162.0,164.4
531867,UNITECH INTE,4.06,4.06,4.03,4.03
531869,SACHETA MET.,16.25,16.6,15.9,16.15
531870,POPULAR EST ,7.0,7.03,6.38,7.03
531878,ANJANI FINL ,6.44,6.44,6.44,6.44
531879,PIONEER DIS.,113.4,113.4,109.2,111.1
531881,GMETCOAL    ,15.57,15.57,15.56,15.57
531888,REXNORD ELE.,56.8,56.8,53.1,53.85
531892,KHANDWALA SE,15.35,16.55,14.52,16.46
531893,SAWACA BUSI ,2.88,2.93,2.88,2.93
531900,CCL INTER   ,16.9,16.9,16.85,16.85
531909,SWAGRUHA    ,3.15,3.15,2.85,2.96
531917,TWINSTAR SOF,0.94,0.94,0.94,0.94
531921,AGAR IND COR,225.0,225.0,217.75,218.6
531923,DHAMPURE SGR,37.1,37.5,34.55,35.8
531925,SHANTANU SHE,0.95,0.95,0.95,0.95
531929,INNOCORP L  ,0.9,0.9,0.87,0.87
531930,SARTHAK INDU,21.53,21.53,21.53,21.53
531950,VERTEX SEC. ,0.93,0.96,0.93,0.95
531952,RIBA TEXTILS,58.0,60.05,56.0,58.95
531972,TRIDENTTOOL ,2.5,2.5,2.47,2.47
531977,CHARTERLOGIS,4.98,4.98,4.98,4.98
531978,AMBIKA COTTO,1101.75,1178.0,1087.95,1117.0
531979,HIND ALUMIN ,40.0,41.0,39.05,39.55
531982,SPECTR FOOD ,12.54,13.8,12.54,13.73
531991,AMRAWOR AGRI,0.51,0.51,0.47,0.47
531994,AUTO PINS(I),40.5,40.5,40.5,40.5
531996,ODYSSEY CORP,1.55,1.6,1.5,1.58
532001,INDUCTO STL.,26.65,26.65,26.65,26.65
532005,SAM INDUS.  ,13.38,13.51,13.38,13.51
532007,SHREEVAT.FIN,4.07,4.07,3.7,3.77
532011,POOJA ENT   ,69.6,69.6,63.65,69.0
532015,GRAVITY (I) ,2.65,2.66,2.47,2.66
532019,LCC INFOTECH,1.52,1.52,1.39,1.48
532022,FILAT FASH  ,2.83,2.83,2.65,2.81
532029,SINDHU TRADE,57.75,57.75,57.75,57.75
532033,JAIN STUDIOS,2.2,2.2,2.2,2.2
532035,UNISTAR MULT,3.45,3.45,3.15,3.26
532039,ZENOTECH    ,43.2,44.45,42.5,43.9
532041,HINDUSTN BIO,4.2,4.2,4.0,4.12
532051,SWELECT     ,219.6,222.5,211.9,216.25
532053,WALLFORT FIN,42.45,42.45,40.35,41.4
532054,KDDL LTD    ,290.1,292.0,286.35,290.0
532056,ADINATH EXIM,6.7,6.7,6.7,6.7
532067,KILPEST (I) ,409.4,413.75,401.85,408.5
532070,SUPERB PAPER,10.35,11.3,9.8,10.8
532092,SAGARPROD   ,3.48,3.48,3.41,3.48
532100,INDO-CITY IN,3.21,3.21,3.12,3.12
532102,SBEC SUGAR  ,12.2,12.2,12.2,12.2
532113,BRIJLAXMI LE,2.07,2.07,2.07,2.07
532114,AREALTY     ,2.34,2.34,2.34,2.34
532123,BSE  INFRA  ,1.13,1.13,1.08,1.1
