SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532927,ECLERX      ,A ,Q,1309.00,1309.00,1260.55,1273.55,1273.55,1296.85,397,2713,3473609.00,
532928,TRIL        ,B ,Q,21.85,22.00,20.60,21.05,21.05,20.95,291,61204,1299316.00,
532929,BRIGADE     ,A ,Q,256.70,257.95,253.50,254.90,253.80,255.65,140,2179,557518.00,
532930,BGR ENERGY  ,B ,Q,46.40,47.45,45.60,46.65,46.75,45.80,642,37323,1737072.00,
532931,BURNPUR     ,B ,Q,2.95,2.95,2.72,2.72,2.72,2.86,76,65836,182184.00,
532932,MANAKSIA LTD,B ,Q,55.35,56.50,53.15,54.30,54.30,55.30,501,15877,864322.00,
532933,PORWAL AUTO ,X ,Q,17.50,18.10,17.10,17.65,17.65,17.45,50,11957,212467.00,
532934,PPAP        ,B ,Q,207.00,209.50,204.10,204.65,204.55,207.95,291,8858,1833106.00,
532935,ARIES AGRO  ,B ,Q,97.45,102.00,97.00,99.15,99.80,97.45,672,16281,1628503.00,
532937,KUANTUM     ,B ,Q,71.75,71.80,68.55,69.15,69.15,70.20,286,2384,168212.00,
532939,RPOWER      ,A ,Q,5.13,5.54,5.07,5.48,5.48,5.09,8408,20418551,108227293.00,
532940,J KUMAR INFR,A ,Q,177.95,177.95,172.90,174.20,175.00,176.30,270,7034,1227965.00,
532941,CORDS CABLE ,B ,Q,40.10,44.00,40.10,43.70,43.65,41.00,509,22218,951698.00,
532942,KNR CONST   ,A ,Q,196.25,206.00,196.25,199.30,198.00,198.35,848,33807,6773648.00,
532944,ONMOBILE    ,B ,Q,108.00,108.50,102.65,104.15,104.25,103.45,1088,65156,6811344.00,
532945,SHRIRAM EPC ,B ,Q,4.26,4.26,4.03,4.06,4.06,4.17,81,46772,191026.00,
532946,BANG        ,B ,Q,29.95,29.95,26.60,28.05,28.00,27.75,62,9207,251567.00,
532947,IRB INFRA   ,A ,Q,103.70,104.45,102.80,103.25,103.25,103.05,284,15768,1630393.00,
532951,GSS INFOTECH,B ,Q,70.15,71.00,69.30,70.30,69.75,70.20,406,8281,582039.00,
532952,NAHAR CAP   ,B ,Q,104.00,106.50,101.50,102.00,101.50,103.00,19,423,43492.00,
532953,V GUARD IND ,A ,Q,229.00,229.55,223.25,224.25,225.95,226.80,739,28972,6507721.00,
532955,RECLTD      ,A ,Q,131.90,131.90,129.65,130.65,130.30,130.00,546,56374,7355832.00,
532959,GAMMON INFRA,B ,Q,0.71,0.71,0.70,0.71,0.71,0.71,597,287466,202641.00,
532960,DHANI       ,B ,Q,172.85,172.85,167.00,168.90,168.90,169.40,1626,116411,19695835.00,
532966,TITAGARH WAG,A ,Q,46.75,47.90,45.50,46.55,46.55,45.95,771,48901,2282276.00,
532967,KIRI DYES   ,A ,Q,448.65,448.65,434.00,435.10,438.00,444.45,374,5915,2595231.00,
532972,SANKHYA INFO,XT,Q,2.95,3.13,2.95,3.13,3.13,3.02,11,1745,5435.00,
532974,ABML        ,B ,Q,44.70,47.80,42.00,45.85,45.85,43.10,1599,97407,4511151.00,
532975,AISHWARYA   ,Z ,Q,1.84,1.85,1.84,1.85,1.85,1.77,8,2170,4008.00,
532976,JAIBALA IND ,B ,Q,49.90,50.10,49.90,49.90,49.90,52.50,27,2895,144500.00,
532977,BAJAJ AUTO  ,A ,Q,3876.70,3968.05,3865.70,3943.80,3943.80,3843.65,3019,30660,120723061.00,
532978,BAJAJ FINSE ,A ,Q,11150.00,11185.90,10994.20,11030.00,11030.00,11108.80,1416,9969,110453763.00,
532980,GOKUL REFOIL,B ,Q,19.50,19.50,18.85,18.90,18.90,18.95,16,633,12179.00,
532983,RPG LIFESCI ,B ,Q,454.55,472.50,450.50,452.45,452.45,450.30,882,14581,6760880.00,
532985,KOTAK SENSEX,B ,Q,505.00,508.00,505.00,507.00,507.00,505.00,10,70,35473.00,
532986,NIRAJ CEMENT,B ,Q,37.50,40.85,37.50,40.80,40.15,39.25,15,7942,317305.00,
532987,RANE BRAKE  ,B ,Q,809.95,832.25,795.65,804.75,802.30,807.70,40,202,162107.00,
532988,RANE ENGVL  ,B ,Q,284.25,284.25,265.30,265.30,265.30,262.80,3,3,815.00,
532989,BAFNA PHARMA,B ,Q,148.95,148.95,148.95,148.95,148.95,141.90,42,3698,550817.00,
532993,SEZALGLASS  ,Z ,Q,3.87,3.87,3.51,3.87,3.87,3.69,11,3521,13206.00,
532994,ARCHIDPLY IN,B ,Q,34.85,35.90,33.30,34.80,34.80,34.85,133,4882,169568.00,
532998,LEHIL       ,B ,Q,45.50,45.80,41.25,43.45,43.50,45.00,35,3755,161305.00,
533001,SOMI CONVEY ,B ,Q,48.15,48.15,48.15,48.15,48.15,45.90,47,6191,298096.00,
533007,LGB FORGE   ,B ,Q,3.80,3.80,3.57,3.62,3.62,3.75,69,76982,279909.00,
533012,LANDMRK PRO ,B ,Q,2.05,2.05,1.91,2.00,2.00,2.00,12,6070,12137.00,
533014,SICAGEN IND ,T ,Q,21.50,21.50,20.30,20.85,20.85,21.35,61,11270,232010.00,
533022,20 MICRONS  ,B ,Q,38.50,40.15,37.25,39.50,39.40,38.50,409,34242,1342234.00,
533023,WABCO       ,A ,Q,6850.00,6960.00,6850.00,6923.75,6910.00,6926.05,172,568,3927145.00,
533029,ALKALI      ,B ,Q,55.85,57.00,54.00,55.95,55.95,54.90,519,5087,282205.00,
533033,ISGEC       ,A ,Q,574.90,574.90,556.35,560.45,560.45,573.70,3549,61073,34287411.00,
533047,INDIAN MET  ,B ,Q,456.00,459.70,437.10,442.30,445.00,450.20,1102,23523,10466380.00,
533048,GI ENGINERG ,B ,Q,2.41,2.41,2.41,2.41,2.41,2.41,1,10,24.00,
533056,VEDAVAAG    ,X ,Q,32.00,32.00,24.00,28.35,28.45,28.90,69,8900,240442.00,
533080,MOLDTKPACK  ,A ,Q,464.60,473.00,458.80,462.55,473.00,461.20,161,1682,779809.00,
533088,MAH HOLIDAY ,A ,Q,210.35,210.40,208.00,209.10,209.45,210.50,179,3873,809679.00,
533090,EXCEL       ,B ,Q,2.25,2.26,2.19,2.25,2.20,2.23,33,6132,13670.00,
533093,RAJ OIL     ,B ,Q,106.00,108.00,102.50,102.95,102.95,107.85,80,4264,448030.00,
533095,BENGLA& ASM ,B ,Q,1371.10,1372.10,1355.00,1357.25,1357.25,1398.90,39,248,338789.00,
533096,ADANI POWER ,A ,Q,98.45,98.90,96.00,96.90,96.90,97.00,4964,618395,60470110.00,
533098,NHPC        ,A ,Q,24.60,24.60,24.20,24.30,24.30,24.40,821,305221,7416505.00,
533101,SURYAMBA SP ,X ,Q,70.00,70.05,66.60,67.95,67.95,69.15,20,2652,183163.00,
533104,GLOBUS SPR  ,B ,Q,329.95,331.00,325.50,329.85,330.50,328.80,589,10004,3290004.00,
533106,OIL INDIA   ,A ,Q,123.90,123.90,120.65,121.20,121.20,122.10,705,38405,4662193.00,
533107,RNAVAL      ,Z ,Q,2.85,2.93,2.80,2.89,2.88,2.85,332,279709,795239.00,
533108,BHILWRA TEC ,X ,Q,7.20,7.20,6.21,6.41,6.41,6.81,170,77668,503285.00,
533121,EXPLEOSOL   ,B ,Q,611.00,618.20,580.00,598.10,598.00,598.80,341,3486,2064748.00,
533122,RTNPOWER    ,B ,Q,2.91,2.96,2.80,2.81,2.81,2.92,2862,6702372,19127531.00,
533137,DEN NETWORK ,A ,Q,44.65,44.85,43.80,44.50,44.55,44.10,972,96999,4287328.00,
533138,ASTEC LIFE  ,A ,Q,1150.50,1162.40,1133.50,1139.15,1141.30,1150.30,234,962,1101308.00,
533144,COX KINGS   ,Z ,Q,1.10,1.13,1.05,1.08,1.11,1.10,135,256180,277051.00,
533146,DLINK IND   ,B ,Q,103.00,104.55,100.35,103.60,103.55,101.20,465,14230,1467786.00,
533148,JSW ENERGY  ,A ,Q,120.90,120.90,115.10,116.70,116.70,119.25,4600,642459,75507405.00,
533150,GODREJ PROP ,A ,Q,1225.75,1260.00,1200.10,1254.35,1254.35,1225.75,3932,66890,82283952.00,
533151,D B CORP    ,A ,Q,81.20,82.85,81.20,82.50,82.70,81.40,394,9304,764354.00,
533152,MBL INFRA   ,B ,Q,17.75,18.35,17.20,17.50,17.50,17.85,390,16455,288868.00,
533155,JUBL FOOD   ,A ,Q,2840.00,2840.00,2784.00,2824.65,2824.65,2797.05,1145,11358,31931525.00,
533156,VASCON ENG  ,B ,Q,16.25,16.35,15.90,16.10,16.15,16.10,326,15438,247929.00,
533157,SYNCOM HEAL ,Z ,Q,3.10,3.19,2.94,2.97,3.07,3.09,223,103113,311642.00,
533158,THANGAMAYIL ,B ,Q,613.90,616.00,605.50,610.35,610.50,609.10,120,1275,777084.00,
533160,D B REALTY  ,B ,Q,21.00,21.00,19.70,19.70,19.75,20.70,433,113626,2249213.00,
533161,EMMBI       ,B ,Q,86.50,99.00,86.45,97.05,97.05,86.10,1705,76401,7226926.00,
533162,HATHWAY CAB ,A ,Q,23.00,23.55,22.90,23.00,23.00,23.05,1906,385480,8900250.00,
533163,ARSS INFRA  ,B ,Q,24.75,26.40,23.90,23.90,23.90,24.85,39,7960,203229.00,
533164,TEXMO PIPES ,B ,Q,29.40,29.40,28.55,29.15,29.15,28.80,112,10338,300144.00,
533166,SUNDARAMMUL ,B ,Q,1.20,1.20,1.16,1.20,1.19,1.19,47,60687,72298.00,
533167,CORO ENGG   ,X ,Q,26.25,26.25,25.10,26.00,26.00,26.25,18,1777,46200.00,
533168,ROSSELL IND ,B ,Q,119.95,126.00,119.95,122.25,121.70,117.70,153,2178,267808.00,
533169,MAN INFRA   ,B ,Q,38.95,39.40,38.50,38.75,38.75,38.80,750,62975,2451567.00,
533170,TAMBOLI CAP ,X ,Q,49.75,49.80,47.70,49.70,49.70,49.80,11,1402,68917.00,
533172,IVZINGOLD   ,E ,Q,4275.00,4281.60,4275.00,4279.43,4280.00,4225.00,4,6,25676.00,
533177,IL&FS TRANS ,Z ,Q,2.25,2.46,2.25,2.33,2.34,2.35,43,18030,41266.00,
533179,PERSISTENT  ,A ,Q,2272.50,2274.00,2182.20,2203.05,2203.05,2253.85,1894,14683,32550871.00,
533181,INTRASOFT   ,B ,Q,85.00,85.00,82.75,84.05,84.05,84.95,62,1654,138157.00,
533189,GOENKA DIAM ,Z ,Q,1.35,1.44,1.35,1.40,1.40,1.38,35,184224,260897.00,
533192,KCP SUGAR IN,B ,Q,23.90,23.90,22.00,22.60,22.60,23.55,1062,170049,3807181.00,
533193,KIRLOSKAR EL,B ,Q,13.25,15.74,12.65,15.01,15.01,13.12,1237,324151,4903470.00,
533202,NEH         ,X ,Q,1.70,1.74,1.60,1.73,1.74,1.65,42,26298,44184.00,
533204,GBGLOBAL    ,B ,Q,7.00,7.00,6.76,6.76,6.76,7.03,5,81,566.00,
533206,SJVN        ,A ,Q,25.30,25.50,25.30,25.40,25.40,25.35,690,83490,2120643.00,
533207,JPINFRATEC  ,B ,Q,1.48,1.49,1.44,1.46,1.46,1.49,335,776359,1131213.00,
533208,EMAMI PAPER ,B ,Q,129.15,129.15,121.00,125.10,124.15,126.75,318,4220,526699.00,
533210,KRITI NUTRI ,X ,Q,48.00,48.50,45.50,46.35,46.35,47.50,766,106098,4950223.00,
533212,GKB OPHTHA  ,X ,Q,69.00,69.00,68.00,68.95,69.00,69.70,14,1482,101184.00,
533217,HMVL        ,B ,Q,61.80,63.75,60.10,62.65,62.65,62.00,54,2669,165532.00,
533218,EMAMIREAL   ,B ,Q,44.75,45.00,44.65,44.85,45.00,44.40,69,2214,99211.00,
533221,ASIAN HTL W ,B ,Q,214.50,214.50,194.40,200.15,200.00,203.50,109,512,103203.00,
533227,ASIAN HTL E ,B ,Q,145.65,157.90,141.70,149.50,149.50,148.50,68,405,60617.00,
533229,BAJAJCON    ,A ,Q,274.80,274.80,264.40,268.10,268.10,269.90,2213,68596,18401353.00,
533230,HDFCMFGETF  ,E ,Q,41.98,41.98,41.51,41.90,41.93,41.60,91,17052,713652.00,
533239,PRAKASHSTL  ,B ,Q,1.01,1.06,0.98,1.04,1.03,1.01,208,574737,597842.00,
533244,ICICIGOLD   ,E ,Q,41.70,41.94,41.68,41.90,41.90,41.52,47,1676,70208.00,
533248,GPPL        ,A ,Q,93.65,94.50,92.65,92.95,92.95,92.60,676,33065,3091942.00,
533252,WELSPUN INV ,B ,Q,385.00,397.00,385.00,394.80,390.00,395.90,23,154,59447.00,
533257,INDOSOLAR   ,Z ,Q,1.84,1.84,1.74,1.83,1.76,1.79,50,59487,106626.00,
533259,SASTASUNDR  ,B ,Q,161.85,163.00,155.50,156.65,155.65,158.80,435,8433,1343939.00,
533260,CAREERP     ,B ,Q,125.10,129.00,121.20,121.90,123.15,124.10,203,2858,349818.00,
533261,EROS MEDIA  ,B ,Q,20.95,21.00,20.25,20.75,20.75,20.35,483,37582,777948.00,
533262,RAMKY INFRA ,B ,Q,75.90,77.45,73.15,77.45,77.45,73.80,338,26592,2045879.00,
533263,GREENPOWER  ,B ,Q,1.98,1.99,1.93,1.94,1.95,1.98,408,711848,1400892.00,
533265,GALLISPAT   ,B ,Q,46.85,46.85,43.70,45.65,45.50,45.65,415,13027,598855.00,
533267,CANTABIL    ,B ,Q,370.00,371.65,369.70,370.65,371.10,370.70,115,15793,5853464.00,
533268,SEATV       ,X ,Q,0.90,0.96,0.90,0.96,0.96,0.92,3,166,149.00,
533269,VATECH WABA ,A ,Q,244.40,246.50,240.20,241.15,242.00,243.95,1068,49512,12065357.00,
533270,BEDMUTHA IN ,B ,Q,26.00,26.00,24.20,24.30,24.30,24.90,9,3100,76879.00,
533271,ASHOKA      ,A ,Q,80.80,80.80,78.40,78.60,79.20,78.90,1523,71996,5686769.00,
533272,CEBBCO      ,B ,Q,16.95,16.95,15.85,16.55,16.55,16.65,34,5494,89361.00,
533273,OBEROI REAL ,A ,Q,553.45,556.05,542.20,545.20,546.00,550.30,283,4891,2697775.00,
533274,PRESTIGE    ,A ,Q,273.00,275.00,270.55,271.95,275.00,271.45,235,6448,1753862.00,
533275,GYSCOAL     ,B ,Q,2.24,2.45,2.20,2.20,2.20,2.25,38,35719,82209.00,
533278,COAL INDIA  ,A ,Q,133.50,135.45,132.60,134.60,134.60,133.00,3316,398635,53586050.00,
533282,GRAVITA     ,B ,Q,94.50,95.00,92.55,93.40,93.20,94.50,342,6978,654168.00,
533284,RPP INFRA   ,B ,Q,64.85,65.85,60.35,63.95,63.75,65.00,243,112294,7297990.00,
533285,RDB REALTY  ,X ,Q,20.85,20.85,18.85,19.25,19.65,19.35,58,18592,358933.00,
533286,MOIL LTD    ,A ,Q,165.10,168.00,162.65,163.45,163.45,164.05,1565,48316,7956716.00,
533287,ZEE LEARN   ,B ,Q,10.70,10.70,10.33,10.41,10.45,10.44,124,41682,436142.00,
533289,KESAR TERMI ,X ,Q,35.00,38.80,34.00,37.50,37.50,33.90,290,18912,695125.00,
533292,A2ZINFRA    ,B ,Q,4.05,4.10,4.00,4.05,4.05,4.06,130,45105,183278.00,
533293,KIRLOIL ENG ,A ,Q,185.50,190.00,180.60,186.90,186.90,185.25,743,29102,5380351.00,
533294,RAVI KUMAR  ,B ,Q,9.20,9.20,8.90,8.93,8.96,8.76,12,2184,19652.00,
533295,PUNJABNSIND ,B ,Q,19.00,19.10,18.65,18.95,18.95,18.65,335,62622,1185818.00,
533296,FMNL        ,B ,Q,14.15,14.65,14.10,14.30,14.25,14.80,50,8652,122984.00,
533298,SURANASOL   ,B ,Q,9.35,9.55,9.12,9.35,9.44,9.12,69,23005,214575.00,
533301,SHEKHAWATI  ,B ,Q,0.44,0.44,0.41,0.44,0.44,0.42,22,134318,58834.00,
533302,KALYANI INV ,B ,Q,1610.05,1620.00,1610.00,1620.00,1620.00,1616.85,18,46,74319.00,
533303,BF INVEST   ,A ,Q,296.45,302.00,291.00,293.35,293.00,294.65,446,7780,2320108.00,
533306,SUMMIT SECU ,B ,Q,520.00,520.00,512.00,518.40,518.40,516.40,13,89,46079.00,
533315,INNO INVEST ,X ,Q,7.15,7.33,6.65,7.22,7.19,6.99,48,11274,80380.00,
533316,STEL        ,B ,Q,79.05,79.75,78.15,79.75,79.75,79.05,35,1210,96036.00,
533320,JUBILNT IND ,B ,Q,330.00,335.00,298.20,332.30,334.00,314.65,1015,18344,5832767.00,
533326,TEXMACO RAIL,A ,Q,25.30,26.20,25.30,25.80,25.90,25.30,134,28255,722992.00,
533329,IND TERRAIN ,B ,Q,27.50,27.85,26.65,27.00,27.00,27.45,338,47890,1296039.00,
533333,FINEOTEX  CH,B ,Q,82.50,87.00,81.20,82.70,82.70,82.50,1290,100665,8367431.00,
533336,DHUNINV     ,B ,Q,312.00,317.75,306.40,310.00,309.50,312.60,157,1269,396344.00,
533339,ZEN TECH    ,B ,Q,73.80,74.00,72.50,72.90,73.10,72.75,290,10547,771464.00,
533343,LOVABLE     ,B ,Q,89.75,91.35,88.25,88.65,89.70,90.40,159,4743,422727.00,
533344,PTCFIN SER  ,A ,Q,18.55,18.95,17.75,17.85,17.85,18.15,495,88733,1596590.00,
533385,N100        ,E ,Q,999.00,999.00,984.10,987.75,987.75,996.68,1378,11017,10892442.00,
533393,TCI DEVELP  ,B ,Q,300.00,301.50,299.90,299.90,299.90,299.80,6,71,21295.00,
533398,MUTHOOT FIN ,A ,Q,1159.90,1173.95,1146.35,1169.95,1169.95,1150.75,1778,24103,27948703.00,
533400,FCONSUMER   ,A ,Q,6.65,7.06,6.65,6.78,6.78,6.79,1099,885498,6053074.00,
533407,CIL NOVA    ,X ,Q,14.39,14.39,13.51,14.19,13.70,13.71,37,6732,96680.00,
533408,BSLGOLDETF  ,E ,Q,4294.10,4294.75,4280.22,4289.98,4290.00,4260.00,50,105,449885.00,
533427,VMS INDUSTR ,X ,Q,7.91,8.40,7.91,8.24,8.38,8.03,21,14897,121990.00,
533451,KARMA ENERG ,B ,Q,12.34,12.96,12.34,12.60,12.60,12.97,34,447,5595.00,
533452,EBIXFOREX   ,B ,Q,478.00,478.00,461.05,465.15,470.00,471.25,62,1690,783340.00,
533470,RUSHIL DECOR,B ,Q,193.65,207.85,191.05,202.15,204.30,189.90,709,6107,1229648.00,
533477,ENKEI WHEEL ,X ,Q,300.00,311.00,292.20,299.70,299.20,301.85,157,56197,16887990.00,
533482,KRIINFRA    ,B ,Q,3.91,3.91,3.75,3.84,3.86,3.90,42,13492,51361.00,
533506,INVENTURE   ,B ,Q,24.10,25.60,23.70,25.45,25.60,24.15,210,14128,347712.00,
533519,LNT FH      ,A ,Q,86.00,86.40,84.75,85.10,85.10,85.55,5056,808565,68898056.00,
533520,YAARII      ,A ,Q,86.95,88.00,82.60,82.75,82.60,86.90,1321,68859,5752757.00,
533540,TREE HOUSE  ,T ,Q,7.73,8.05,7.73,7.77,7.76,8.06,13,1868,14552.00,
533543,BROOKS LABS ,B ,Q,88.15,88.15,83.40,84.95,84.60,84.95,137,7567,647335.00,
533552,RUPA & CO   ,A ,Q,296.60,298.00,293.70,295.60,295.55,292.55,89,1973,585277.00,
533553,TD POWER    ,B ,Q,188.10,199.00,179.00,193.40,193.40,186.25,800,14900,2846752.00,
533570,AXISGOLD    ,E ,Q,40.75,40.88,40.73,40.82,40.79,40.60,148,13526,551746.00,
533573,ALEM PHARMA ,A ,Q,969.95,969.95,935.00,940.80,940.80,956.00,2608,35337,33444870.00,
533576,VASWANI IND ,B ,Q,12.50,13.21,12.50,13.21,13.21,12.01,84,57682,760211.00,
533581,PG ELECTRO  ,B ,Q,355.00,355.25,355.00,355.25,355.25,338.35,45,5845,2076392.00,
533602,LESHAIND    ,X ,Q,1.21,1.21,1.20,1.21,1.21,1.16,3,5501,6651.00,
533605,SETUINFRA   ,B ,Q,0.72,0.75,0.70,0.74,0.72,0.72,19,8907,6386.00,
533608,RDB RASAYAN ,X ,Q,72.35,74.10,69.10,72.20,72.50,69.70,482,47315,3411052.00,
533629,TIJARIA PPL ,B ,Q,6.99,7.24,6.99,7.01,7.01,7.19,14,1155,8116.00,
533638,FLEXITUFF   ,B ,Q,23.70,23.70,23.70,23.70,23.70,22.60,1,1000,23700.00,
533644,UJAAS       ,B ,Q,2.45,2.48,2.40,2.43,2.43,2.45,300,210225,510449.00,
533655,TRIVENITURB ,A ,Q,101.70,104.65,99.05,99.85,99.85,101.60,538,26504,2680400.00,
533676,INDO THAI   ,T ,Q,54.25,54.25,52.70,52.70,52.70,54.25,4,1069,56638.00,
533704,ESSAR SHIP  ,B ,Q,10.00,11.40,9.19,11.35,11.35,9.50,1404,660710,6937612.00,
533719,IDBIGOLD    ,E ,Q,4375.00,4375.00,4313.75,4314.40,4314.40,4365.00,25,25,108078.00,
533758,APL APOLLO  ,A ,Q,1307.55,1320.00,1280.00,1309.20,1296.00,1300.95,314,3640,4704803.00,
533761,GPT INFRA   ,B ,Q,38.65,39.05,37.50,38.30,38.30,38.55,44,3780,144257.00,
533896,FERVENTSYN  ,X ,Q,14.55,14.55,13.50,13.80,13.80,14.02,32,4128,56632.00,
533982,TERASOFTWARE,B ,Q,39.75,39.90,38.70,39.15,39.30,37.95,265,13479,527397.00,
534060,PMCFIN      ,X ,Q,1.04,1.09,1.04,1.09,1.09,1.04,1236,2527949,2751544.00,
534076,ORIENT REF  ,A ,Q,326.00,326.00,310.00,314.45,313.45,319.85,846,22769,7243653.00,
534091,MCX LTD     ,A ,Q,1485.90,1488.15,1466.00,1479.60,1479.60,1480.55,1043,9364,13823786.00,
534139,SCHNEIDER   ,A ,Q,91.30,93.85,91.30,93.15,93.25,91.35,607,45710,4247682.00,
534190,OLYMPIC     ,X ,Q,2.75,2.75,2.60,2.60,2.60,2.69,2,4,10.00,
534309,NBCC        ,A ,Q,44.95,45.40,44.25,44.75,44.75,44.20,6701,1230725,55049289.00,
534312,MT EDUCARE  ,B ,Q,6.91,7.10,6.67,6.94,6.99,6.80,192,25200,174778.00,
534328,HEXATRADEX  ,T ,Q,103.00,103.95,97.10,103.95,103.95,99.00,30,6292,653205.00,
534338,MAXHEIGHTS  ,X ,Q,11.80,11.80,11.80,11.80,11.80,11.60,1,45,531.00,
534369,TBZ LTD     ,B ,Q,64.50,65.25,62.70,63.40,63.50,63.60,1031,22650,1444136.00,
534392,VSSL        ,B ,Q,203.00,203.00,187.20,190.35,190.35,189.85,761,23841,4615645.00,
534422,LOOKS       ,T ,Q,9.00,9.17,9.00,9.00,9.00,8.74,26,4016,36484.00,
534425,SPECIALITY R,B ,Q,41.10,41.25,39.00,40.00,40.20,41.10,500,16859,673397.00,
534532,LYPSA GEMS  ,B ,Q,4.10,4.10,4.05,4.09,4.09,4.05,5,1457,5964.00,
534597,RTNINDIA    ,B ,Q,11.80,12.00,10.99,11.24,11.24,11.56,1308,943851,10938564.00,
534598,SEPOWER     ,B ,Q,4.23,4.24,4.07,4.24,4.12,4.05,10,534,2261.00,
534600,JTL INFRA   ,X ,Q,492.00,505.95,488.00,505.10,505.90,496.10,255,10274,5111013.00,
534612,AMTL        ,X ,Q,9.62,11.63,9.62,11.43,11.63,10.58,43,5631,62576.00,
534615,NECC LTD    ,B ,Q,8.40,8.62,8.03,8.37,8.37,8.33,46,6400,54006.00,
534618,SAREL       ,XT,Q,69.65,72.50,68.00,71.85,72.50,69.65,118,20893,1493616.00,
534623,JUPITER INFO,X ,Q,25.95,26.00,24.20,24.90,24.50,25.45,545,78894,1931540.00,
534639,VINAYAK POL ,X ,Q,6.95,6.95,6.95,6.95,6.95,6.62,1,100,695.00,
534674,DUCON       ,B ,Q,7.00,7.39,6.94,7.17,7.06,7.33,71,15870,112858.00,
534675,PROZONINTU  ,B ,Q,17.15,17.15,16.70,16.75,17.00,17.00,404,22241,377017.00,
534680,SRG HFL     ,X ,Q,199.45,199.45,187.00,194.40,194.40,190.00,46,2240,427502.00,
534691,COMFORT COM ,B ,Q,9.39,9.39,8.51,8.51,8.51,8.95,33,13863,120937.00,
534707,ADITRI      ,XT,Q,1.10,1.10,1.00,1.00,1.10,1.05,6,4186,4189.00,
534731,BRONZE INFRA,XT,Q,0.31,0.31,0.31,0.31,0.31,0.32,10,7411,2297.00,
534732,INTELL ADV  ,XT,Q,3.93,3.93,3.93,3.93,3.93,4.13,1,1,3.00,
534733,SUPREMEX    ,XT,Q,10.94,10.94,10.42,10.93,10.94,10.42,12,183,1984.00,
534741,VIRTUAL GLO ,X ,Q,0.57,0.59,0.55,0.55,0.55,0.57,478,416187,230911.00,
534742,ZUARI AGRO  ,B ,Q,86.75,92.75,86.50,91.50,91.90,86.40,930,31771,2876507.00,
534748,STEEL EXCH  ,B ,Q,63.20,63.50,61.35,62.95,62.95,62.55,263,4193,263018.00,
534755,TRIO MERCAN ,X ,Q,3.10,3.23,3.00,3.10,3.10,3.13,223,113456,347305.00,
534758,CIGNITI TECH,A ,Q,395.00,395.00,376.00,382.85,382.85,389.75,391,4199,1617606.00,
